Latitude,Longitude,Elevation,Time,Label
37.536790599999996,126.8814145,16.900000000000002,76414,0
37.53677940000001,126.88141610000001,16.8,76415,0
37.536767600000005,126.8814191,16.62,76416,0
37.5367549,126.8814237,16.490000000000002,76417,0
37.536742000000004,126.8814298,16.26,76418,0
37.5367294,126.8814364,16.02,76419,0
37.53671630000001,126.8814427,15.830000000000002,76420,0
37.5367033,126.88144840000002,15.650000000000004,76421,0
37.53669,126.881454,15.470000000000002,76422,0
37.536677000000005,126.8814591,15.330000000000004,76423,0
37.5366637,126.8814635,15.270000000000003,76424,0
37.53665,126.8814678,15.16,76425,0
37.5366365,126.88147210000001,15.090000000000002,76426,0
37.5366235,126.88147599999999,14.980000000000002,76427,0
37.5366106,126.8814797,14.860000000000001,76428,0
37.536597,126.88148380000001,14.74,76429,0
37.5365834,126.881488,14.64,76430,0
37.5365703,126.8814923,14.61,76431,0
37.536557200000004,126.88149609999999,14.599999999999998,76432,0
37.536543800000004,126.8815007,14.559999999999999,76433,0
37.5365307,126.8815055,14.450000000000001,76434,0
37.5365175,126.88150990000001,14.4,76435,0
37.5365047,126.88151450000001,14.310000000000002,76436,0
37.53649120000001,126.8815191,14.270000000000001,76437,0
37.536477600000005,126.8815234,14.280000000000001,76438,0
37.5364646,126.88152780000001,14.27,76439,0
37.5364518,126.88153250000002,14.26,76440,0
37.536439200000004,126.8815371,14.200000000000001,76441,0
37.536427,126.8815421,14.129999999999999,76442,0
37.5364148,126.8815464,14.110000000000003,76443,0
37.53640260000001,126.88155030000001,14.120000000000001,76444,0
37.5363905,126.88155500000002,14.080000000000002,76445,0
37.53637840000001,126.88155960000002,14.060000000000002,76446,0
37.53636670000001,126.88156420000003,13.98,76447,0
37.5363552,126.88156840000002,13.870000000000003,76448,0
37.5363434,126.88157240000001,13.750000000000002,76449,0
37.536331200000006,126.88157530000002,13.660000000000002,76450,0
37.536317800000006,126.88157860000001,13.57,76451,0
37.5363046,126.8815826,13.460000000000003,76452,0
37.5362918,126.88158740000002,13.310000000000002,76453,0
37.53627910000001,126.88159280000002,13.140000000000002,76454,0
37.536266499999996,126.88159780000001,12.96,76455,0
37.53625360000001,126.8816029,12.760000000000002,76456,0
37.5362412,126.8816085,12.540000000000001,76457,0
37.53622820000001,126.88161459999999,12.360000000000001,76458,0
37.53621510000001,126.88162139999999,12.180000000000001,76459,0
37.536202700000004,126.88162929999999,12.000000000000002,76460,0
37.536192,126.8816376,11.850000000000001,76461,0
37.536181600000006,126.88164550000002,11.720000000000002,76462,0
37.5361714,126.8816533,11.600000000000003,76463,0
37.536161299999996,126.88166160000002,11.490000000000004,76464,0
37.536151200000006,126.88167,11.400000000000002,76465,0
37.5361417,126.88167910000001,11.31,76466,0
37.536131600000004,126.88168850000002,11.32,76467,0
37.536122000000006,126.8816989,11.330000000000002,76468,0
37.5361124,126.8817095,11.370000000000001,76469,0
37.5361027,126.8817203,11.450000000000001,76470,0
37.536092399999994,126.8817309,11.59,76471,0
37.5360816,126.8817418,11.790000000000001,76472,0
37.5360705,126.8817528,11.99,76473,0
37.5360589,126.8817636,12.200000000000001,76474,0
37.5360469,126.8817742,12.410000000000002,76475,0
37.5360344,126.88178339999999,12.66,76476,0
37.5360213,126.88179219999999,12.870000000000001,76477,0
37.536008200000005,126.8817996,13.04,76478,0
37.5359952,126.8818057,13.190000000000001,76479,0
37.5359818,126.8818099,13.260000000000002,76480,0
37.535968999999994,126.8818121,13.290000000000001,76481,0
37.535956799999994,126.8818121,13.280000000000001,76482,0
37.535944900000004,126.88180930000001,13.220000000000002,76483,0
37.535933400000005,126.8818034,13.16,76484,0
37.535922600000006,126.88179439999999,13.160000000000002,76485,0
37.5359124,126.88178329999998,13.150000000000002,76486,0
37.5359039,126.8817693,13.170000000000002,76487,0
37.535895499999995,126.881753,13.25,76488,0
37.53588799999999,126.8817354,13.370000000000003,76489,0
37.535882,126.88171750000001,13.530000000000001,76490,0
37.535876800000004,126.8816984,13.7,76491,0
37.5358716,126.88167750000002,13.86,76492,0
37.5358669,126.88165630000002,14.030000000000001,76493,0
37.535863299999995,126.88163570000002,14.24,76494,0
37.5358597,126.8816161,14.400000000000002,76495,0
37.53585590000001,126.88159769999999,14.57,76496,0
37.5358519,126.8815795,14.740000000000002,76497,0
37.53584789999999,126.88156169999999,14.870000000000001,76498,0
37.535842800000005,126.8815443,14.96,76499,0
37.5358362,126.8815274,15.01,76500,0
37.53582790000001,126.88151230000003,15.110000000000003,76501,0
37.5358193,126.88150010000003,15.120000000000003,76502,0
37.535809300000004,126.88148950000001,15.15,76503,0
37.5357977,126.88148020000003,15.210000000000003,76504,0
37.5357856,126.88147200000003,15.22,76505,0
37.535773000000006,126.8814645,15.240000000000002,76506,0
37.535759500000005,126.88145840000001,15.22,76507,0
37.5357458,126.8814536,15.2,76508,0
37.5357322,126.88144990000002,15.2,76509,0
37.5357187,126.88144630000001,15.250000000000002,76510,0
37.5357054,126.8814431,15.21,76511,0
37.5356917,126.88143980000001,15.270000000000003,76512,0
37.535678600000004,126.88143720000001,15.340000000000003,76513,0
37.535666,126.8814354,15.380000000000003,76514,0
37.5356536,126.8814339,15.470000000000002,76515,0
37.535641,126.8814328,15.560000000000002,76516,0
37.5356288,126.8814321,15.66,76517,0
37.535617,126.88143219999999,15.770000000000001,76518,0
37.5356053,126.8814333,15.910000000000004,76519,0
37.5355943,126.8814346,16.01,76520,0
37.53558339999999,126.88143620000002,16.180000000000003,76521,0
37.535572200000004,126.88143830000001,16.37,76522,0
37.5355605,126.88144060000002,16.55,76523,0
37.5355489,126.88144280000002,16.660000000000004,76524,0
37.5355369,126.88144640000002,16.700000000000003,76525,0
37.5355249,126.88145000000003,16.69,76526,0
37.5355127,126.8814534,16.66,76527,0
37.5355,126.88145640000002,16.62,76528,0
37.5354872,126.8814584,16.53,76529,0
37.5354735,126.88146069999999,16.44,76530,0
37.5354595,126.88146290000002,16.3,76531,0
37.53544480000001,126.8814651,16.19,76532,0
37.535431700000004,126.88146700000001,16.14,76533,0
37.535418299999996,126.88146880000001,16.14,76534,0
37.5354053,126.88146930000002,16.18,76535,0
37.5353928,126.88146950000001,16.26,76536,0
37.5353803,126.88146950000001,16.34,76537,0
37.535365500000005,126.8814682,16.34,76538,0
37.5353534,126.88146619999998,16.32,76539,0
37.53534210000001,126.8814628,16.29,76540,0
37.535331899999996,126.88145839999999,16.26,76541,0
37.5353227,126.8814517,16.14,76542,0
37.5353129,126.88144330000002,15.969999999999999,76543,0
37.53530340000001,126.8814331,15.75,76544,0
37.535295100000006,126.8814218,15.579999999999998,76545,0
37.535287600000004,126.8814097,15.38,76546,0
37.5352805,126.88139500000001,15.16,76547,0
37.5352768,126.88138120000002,15.02,76548,0
37.535272400000004,126.88136740000002,14.97,76549,0
37.53526840000001,126.88135360000001,14.909999999999998,76550,0
37.5352641,126.88133900000003,14.969999999999999,76551,0
37.5352616,126.88132430000002,14.98,76552,0
37.5352611,126.88131070000003,14.97,76553,0
37.535262100000004,126.88129670000004,14.96,76554,0
37.535263300000004,126.88128210000004,14.88,76555,0
37.53526540000001,126.88126660000003,14.83,76556,0
37.53526840000001,126.88125290000002,14.8,76557,0
37.53527150000001,126.8812381,14.78,76558,0
37.5352736,126.8812224,14.759999999999998,76559,0
37.535275399999996,126.881207,14.76,76560,0
37.5352775,126.8811922,14.67,76561,0
37.53527819999999,126.88117840000001,14.68,76562,0
37.5352767,126.88116380000002,14.71,76563,0
37.535273800000006,126.88114960000001,14.780000000000001,76564,0
37.53527,126.8811356,14.920000000000003,76565,0
37.535265,126.881122,15.05,76566,0
37.5352595,126.88110830000001,15.180000000000003,76567,0
37.535253700000005,126.88109560000001,15.330000000000004,76568,0
37.5352471,126.8810832,15.46,76569,0
37.535241,126.88107090000003,15.620000000000001,76570,0
37.535235,126.88105870000003,15.750000000000004,76571,0
37.535229,126.88104520000002,15.880000000000003,76572,0
37.535223200000004,126.8810319,15.980000000000002,76573,0
37.5352175,126.88101879999999,16.060000000000002,76574,0
37.5352119,126.8810057,16.15,76575,0
37.5352064,126.8809932,16.270000000000003,76576,0
37.535201,126.88098070000001,16.39,76577,0
37.5351953,126.8809672,16.479999999999997,76578,0
37.5351897,126.88095379999999,16.56,76579,0
37.535183800000006,126.88094029999998,16.589999999999996,76580,0
37.535178,126.88092649999999,16.630000000000003,76581,0
37.535172100000004,126.88091360000001,16.650000000000002,76582,0
37.5351663,126.8809009,16.740000000000002,76583,0
37.5351602,126.88088690000001,16.84,76584,0
37.5351543,126.88087270000001,16.85,76585,0
37.5351485,126.88085830000001,16.89,76586,0
37.5351421,126.8808444,16.930000000000003,76587,0
37.5351361,126.88083079999998,16.990000000000002,76588,0
37.5351304,126.8808176,17.040000000000003,76589,0
37.53512450000001,126.88080389999999,17.120000000000005,76590,0
37.53511829999999,126.8807902,17.19,76591,0
37.5351126,126.88077630000001,17.3,76592,0
37.535106600000006,126.88076190000001,17.369999999999997,76593,0
37.535101100000006,126.88074890000003,17.45,76594,0
37.535095500000004,126.88073600000001,17.619999999999997,76595,0
37.5350897,126.88072300000002,17.73,76596,0
37.5350843,126.88070930000002,17.89,76597,0
37.535078799999994,126.88069540000004,18.07,76598,0
37.5350737,126.88068130000002,18.23,76599,0
37.5350691,126.88066740000002,18.39,76600,0
37.535065200000005,126.88065360000002,18.54,76601,0
37.5350619,126.88064020000002,18.67,76602,0
37.5350594,126.88062720000002,18.770000000000003,76603,0
37.535057200000004,126.8806148,18.880000000000003,76604,0
37.535055299999996,126.88060370000001,18.91,76605,0
37.535053700000006,126.8805938,18.87,76606,0
37.5350529,126.8805855,18.78,76607,0
37.5350524,126.8805787,18.62,76608,0
37.535052,126.88057309999999,18.44,76609,0
37.535051700000004,126.8805687,18.220000000000002,76610,0
37.535051,126.8805641,18.050000000000004,76611,0
37.5350501,126.8805609,17.86,76612,0
37.535049099999995,126.8805585,17.66,76613,0
37.5350484,126.88055649999998,17.45,76614,0
37.5350478,126.88055459999998,17.28,76615,0
37.5350471,126.88055249999998,17.19,76616,0
37.5350464,126.88054999999999,17.15,76617,0
37.535046200000004,126.8805487,17.1,76618,0
37.5350467,126.88054740000001,17.02,76619,0
37.5350471,126.88054690000001,16.960000000000004,76620,0
37.5350482,126.88054840000002,16.820000000000004,76621,0
37.5350494,126.88055,16.66,76622,0
37.535050700000006,126.88055209999999,16.560000000000002,76623,0
37.535051800000005,126.8805544,16.46,76624,0
37.535052799999995,126.8805571,16.400000000000002,76625,0
37.535054,126.88056019999999,16.330000000000002,76626,0
37.5350553,126.88056459999999,16.26,76627,0
37.5350562,126.88056839999999,16.240000000000002,76628,0
37.53505690000001,126.8805723,16.270000000000003,76629,0
37.5350577,126.88057529999999,16.299999999999997,76630,0
37.535058600000006,126.8805779,16.39,76631,0
37.53506,126.8805802,16.51,76632,0
37.535061400000004,126.8805826,16.63,76633,0
37.535063,126.8805851,16.759999999999998,76634,0
37.53506470000001,126.8805872,16.880000000000003,76635,0
37.535066500000006,126.880589,16.990000000000002,76636,0
37.535068100000004,126.88058950000001,17.07,76637,0
37.535069799999995,126.88058989999999,17.150000000000002,76638,0
37.535071099999996,126.88059030000001,17.26,76639,0
37.5350725,126.88059080000001,17.39,76640,0
37.5350735,126.88059190000001,17.560000000000002,76641,0
37.5350739,126.88059280000002,17.73,76642,0
37.5350744,126.8805936,17.91,76643,0
37.5350758,126.88059480000001,18.14,76644,0
37.535077799999996,126.88059620000001,18.36,76645,0
37.5350804,126.88059810000001,18.630000000000003,76646,0
37.5350832,126.88060060000002,18.930000000000003,76647,0
37.5350863,126.88060300000001,19.25,76648,0
37.5350898,126.8806055,19.57,76649,0
37.5350936,126.8806084,19.92,76650,0
37.5350971,126.88061019999999,20.240000000000002,76651,0
37.535100699999994,126.8806116,20.6,76652,0
37.5351041,126.88061239999999,20.93,76653,0
37.5351069,126.8806131,21.220000000000002,76654,0
37.535109299999995,126.8806138,21.53,76655,0
37.5351113,126.88061400000001,21.830000000000002,76656,0
37.535113100000004,126.88061390000001,22.11,76657,0
37.535114500000006,126.88061330000002,22.35,76658,0
37.535115600000005,126.88061250000001,22.57,76659,0
37.5351161,126.88061160000001,22.75,76660,0
37.5351168,126.88061100000002,22.900000000000002,76661,0
37.5351174,126.88061090000002,22.99,76662,0
37.5351183,126.8806115,23.11,76663,0
37.535119,126.8806119,23.21,76664,0
37.53511950000001,126.8806122,23.300000000000004,76665,0
37.5351202,126.88061289999999,23.400000000000006,76666,0
37.5351208,126.8806139,23.510000000000005,76667,0
37.5351214,126.88061550000003,23.67,76668,0
37.5351222,126.88061740000003,23.88,76669,0
37.5351232,126.88061940000001,24.1,76670,0
37.5351244,126.88062180000001,24.39,76671,0
37.535125699999995,126.88062470000001,24.7,76672,0
37.535127100000004,126.88062750000002,25.03,76673,0
37.5351281,126.88063060000002,25.37,76674,0
37.5351292,126.8806335,25.680000000000003,76675,0
37.5351299,126.8806363,25.96,76676,0
37.535130800000005,126.8806393,26.240000000000002,76677,0
37.535131400000004,126.88064219999998,26.490000000000002,76678,0
37.5351319,126.88064510000001,26.68,76679,0
37.5351324,126.880648,26.87,76680,0
37.535132700000005,126.88065090000002,27.01,76681,0
37.53513280000001,126.88065370000001,27.150000000000002,76682,0
37.535132600000004,126.8806562,27.230000000000004,76683,0
37.5351323,126.88065840000002,27.28,76684,0
37.535131299999996,126.88066080000002,27.310000000000002,76685,0
37.5351301,126.880663,27.310000000000006,76686,0
37.5351284,126.88066469999998,27.260000000000005,76687,0
37.535126700000006,126.8806664,27.21,76688,0
37.53512430000001,126.88066780000001,27.140000000000004,76689,0
37.535121700000005,126.88066900000001,27.07,76690,0
37.535119800000004,126.88067030000002,26.990000000000002,76691,0
37.535118800000006,126.88067240000001,26.960000000000004,76692,0
37.53511650000001,126.8806714,26.72,76693,0
37.5351146,126.88067109999999,26.550000000000004,76694,0
37.5351134,126.88067089999998,26.42,76695,0
37.5351128,126.88067099999999,26.370000000000005,76696,0
37.535112700000006,126.8806717,26.390000000000004,76697,0
37.5351129,126.88067250000002,26.450000000000003,76698,0
37.5351137,126.88067330000001,26.54,76699,0
37.53511460000001,126.8806736,26.610000000000003,76700,0
37.535114400000005,126.8806739,26.71,76701,0
37.5351136,126.88067280000001,26.740000000000002,76702,0
37.5351141,126.8806747,26.980000000000004,76703,0
37.53511460000001,126.88067580000002,27.170000000000005,76704,0
37.535115000000005,126.88067660000002,27.340000000000003,76705,0
37.5351153,126.8806772,27.440000000000005,76706,0
37.5351153,126.8806772,27.490000000000002,76707,0
37.535115100000006,126.8806768,27.490000000000002,76708,0
37.5351149,126.8806764,27.480000000000004,76709,0
37.53511480000001,126.88067619999998,27.51000000000001,76710,0
37.5351153,126.88067589999999,27.490000000000006,76711,0
37.5351159,126.88067559999999,27.47,76712,0
37.5351165,126.8806754,27.46,76713,0
37.535117,126.88067509999999,27.440000000000005,76714,0
37.5351177,126.8806744,27.380000000000006,76715,0
37.5351184,126.8806735,27.310000000000002,76716,0
37.535119,126.88067240000002,27.21,76717,0
37.535119400000006,126.880671,27.09,76718,0
37.53511950000001,126.8806695,26.950000000000006,76719,0
37.53511950000001,126.8806683,26.790000000000003,76720,0
37.5351191,126.88066690000002,26.630000000000003,76721,0
37.535118000000004,126.8806656,26.490000000000006,76722,0
37.535116900000006,126.88066420000001,26.33,76723,0
37.53511580000001,126.88066270000002,26.160000000000004,76724,0
37.535113900000006,126.88066170000002,26.02,76725,0
37.53511160000001,126.88066100000002,25.889999999999997,76726,0
37.53511,126.88066100000002,25.82,76727,0
37.535108400000006,126.88066110000003,25.759999999999998,76728,0
37.5351069,126.88066130000001,25.720000000000006,76729,0
37.535105200000004,126.88066140000002,25.650000000000006,76730,0
37.53510360000001,126.8806616,25.580000000000002,76731,0
37.535102099999996,126.88066169999999,25.470000000000006,76732,0
37.5351006,126.8806624,25.400000000000002,76733,0
37.5350999,126.88066350000001,25.340000000000003,76734,0
37.535100099999994,126.88066490000001,25.310000000000006,76735,0
37.53510049999999,126.88066610000003,25.290000000000003,76736,0
37.5351007,126.88066710000003,25.21,76737,0
37.53510120000001,126.88066830000002,25.13,76738,0
37.5351011,126.88066780000003,24.940000000000005,76739,0
37.5351018,126.88066780000001,24.810000000000002,76740,0
37.5351033,126.88066870000002,24.78,76741,0
37.535105200000004,126.88066970000001,24.790000000000006,76742,0
37.535107100000005,126.88066990000002,24.75,76743,0
37.5351082,126.88066970000001,24.71,76744,0
37.5351089,126.8806692,24.639999999999997,76745,0
37.5351095,126.880669,24.59,76746,0
37.535109999999996,126.88066800000001,24.53,76747,0
37.535110800000005,126.88066710000003,24.51,76748,0
37.5351122,126.88066750000002,24.55,76749,0
37.5351141,126.88066720000002,24.580000000000005,76750,0
37.5351153,126.88066600000002,24.52,76751,0
37.5351164,126.88066490000001,24.450000000000003,76752,0
37.535117500000005,126.8806641,24.41,76753,0
37.535118600000004,126.8806634,24.37,76754,0
37.53511960000001,126.88066140000001,24.26,76755,0
37.53512040000001,126.8806586,24.099999999999998,76756,0
37.53512070000001,126.880656,23.97,76757,0
37.5351202,126.88065370000001,23.83,76758,0
37.5351201,126.880652,23.740000000000002,76759,0
37.5351189,126.88065040000001,23.630000000000003,76760,0
37.535118100000005,126.8806487,23.53,76761,0
37.535117400000004,126.8806471,23.43,76762,0
37.5351169,126.8806455,23.32,76763,0
37.5351166,126.88064370000001,23.21,76764,0
37.53511650000001,126.8806433,23.19,76765,0
37.5351167,126.88064340000003,23.2,76766,0
37.53511720000001,126.88064380000003,23.22,76767,0
37.53511820000001,126.88064380000003,23.220000000000002,76768,0
37.53511900000001,126.88064360000004,23.220000000000002,76769,0
37.535119900000005,126.88064350000005,23.220000000000002,76770,0
37.53512040000001,126.88064340000003,23.21,76771,0
37.5351179,126.88064210000003,23.15,76772,0
37.53511540000001,126.88064070000001,23.09,76773,0
37.53511220000001,126.8806394,23.009999999999998,76774,0
37.53510870000001,126.88063819999999,22.89,76775,0
37.535105200000004,126.88063669999998,22.799999999999997,76776,0
37.5351017,126.88063530000001,22.699999999999996,76777,0
37.53509820000001,126.8806339,22.599999999999998,76778,0
37.5350956,126.88063250000002,22.509999999999998,76779,0
37.535092999999996,126.88063120000002,22.42,76780,0
37.5350904,126.88062990000002,22.330000000000002,76781,0
37.53509030000001,126.8806296,22.270000000000003,76782,0
37.535090100000005,126.88062930000001,22.23,76783,0
37.535090700000005,126.8806292,22.220000000000002,76784,0
37.535091599999994,126.8806289,22.250000000000004,76785,0
37.5350927,126.88062880000001,22.240000000000002,76786,0
37.5350938,126.88062860000001,22.24,76787,0
37.535094900000004,126.8806284,22.24,76788,0
37.53509510000001,126.88062820000002,22.270000000000003,76789,0
37.535094400000006,126.88062790000002,22.410000000000004,76790,0
37.53509210000001,126.88062820000002,22.470000000000002,76791,0
37.53508980000001,126.88062590000001,22.5,76792,0
37.5350859,126.88062350000001,22.54,76793,0
37.5350818,126.88062110000001,22.63,76794,0
37.5350776,126.88061860000002,22.759999999999998,76795,0
37.53507450000001,126.88061630000001,22.99,76796,0
37.535071300000006,126.88061390000001,23.38,76797,0
37.535066900000004,126.88061190000002,23.77,76798,0
37.5350625,126.8806098,24.11,76799,0
37.5350583,126.88060760000002,24.31,76800,0
37.5350555,126.88060480000001,24.63,76801,0
37.535053000000005,126.88060440000001,25.0,76802,0
37.535051800000005,126.88060400000003,25.35,76803,0
37.535050299999995,126.8806036,25.630000000000003,76804,0
37.5350486,126.88060320000001,25.85,76805,0
37.535045600000004,126.8806026,25.95,76806,0
37.5350417,126.88060250000001,25.91,76807,0
37.5350388,126.8806023,25.86,76808,0
37.535035900000004,126.88060220000001,25.830000000000005,76809,0
37.535034100000004,126.8806017,25.820000000000007,76810,0
37.5350327,126.88060100000003,25.75,76811,0
37.53503190000001,126.8806003,25.630000000000003,76812,0
37.53503150000001,126.88059940000002,25.480000000000004,76813,0
37.5350314,126.88059830000002,25.330000000000002,76814,0
37.53503190000001,126.8805974,25.200000000000003,76815,0
37.53503320000001,126.8805964,25.09,76816,0
37.535036000000005,126.8805949,24.950000000000003,76817,0
37.535039700000006,126.880593,24.8,76818,0
37.535043300000005,126.88059160000003,24.67,76819,0
37.535046900000005,126.88059100000002,24.570000000000004,76820,0
37.53505010000001,126.88059090000002,24.470000000000006,76821,0
37.5350527,126.88059140000001,24.440000000000005,76822,0
37.535054900000006,126.88059259999999,24.44,76823,0
37.5350576,126.8805937,24.44,76824,0
37.5350598,126.8805954,24.450000000000003,76825,0
37.53506110000001,126.88059770000001,24.46,76826,0
37.5350621,126.88060000000002,24.470000000000002,76827,0
37.535063,126.8806026,24.480000000000004,76828,0
37.535064399999996,126.8806048,24.430000000000007,76829,0
37.5350624,126.88060550000002,24.350000000000005,76830,0
37.535060099999995,126.88060719999999,24.310000000000002,76831,0
37.535036,126.88060720000001,24.14,76832,0
37.5350111,126.88060999999999,23.91,76833,0
37.5349864,126.88061349999998,23.560000000000002,76834,0
37.534960000000005,126.88061649999999,23.090000000000003,76835,0
37.5349318,126.88062049999999,22.580000000000002,76836,0
37.534901700000006,126.88062460000002,22.000000000000004,76837,0
37.534869900000004,126.88062930000001,21.470000000000002,76838,0
37.5348371,126.88063400000001,21.01,76839,0
37.5348068,126.88064070000001,20.57,76840,0
37.5347755,126.8806464,20.14,76841,0
37.534765300000004,126.88065260000002,19.8,76842,0
37.534755100000005,126.8806553,19.54,76843,0
37.5347432,126.88065660000001,19.349999999999998,76844,0
37.53473240000001,126.88065710000002,19.259999999999998,76845,0
37.5347228,126.8806555,19.2,76846,0
37.5347141,126.8806538,19.21,76847,0
37.5347053,126.8806512,19.21,76848,0
37.5346964,126.88064790000001,19.14,76849,0
37.534687700000006,126.88064260000002,19.04,76850,0
37.53468,126.88063530000001,18.89,76851,0
37.5346728,126.88062730000001,18.770000000000003,76852,0
37.5346661,126.88061850000001,18.560000000000006,76853,0
37.5346598,126.88060970000001,18.42,76854,0
37.534653399999996,126.8806012,18.32,76855,0
37.53464660000001,126.88059290000001,18.269999999999996,76856,0
37.5346392,126.88058470000001,18.25,76857,0
37.53463210000001,126.88057650000003,18.190000000000005,76858,0
37.534624900000004,126.88056890000001,18.09,76859,0
37.5346174,126.88056270000001,18.0,76860,0
37.5346092,126.88055879999999,17.94,76861,0
37.5346006,126.88055700000001,17.89,76862,0
37.5345913,126.8805567,17.799999999999997,76863,0
37.5345818,126.88055779999999,17.700000000000003,76864,0
37.53457290000001,126.88056010000001,17.57,76865,0
37.5345641,126.88056350000001,17.39,76866,0
37.534555399999995,126.88056820000001,17.2,76867,0
37.534547599999996,126.88057290000002,17.0,76868,0
37.5345412,126.88057790000002,16.89,76869,0
37.5345356,126.88058310000002,16.790000000000003,76870,0
37.534531300000005,126.88058790000002,16.68,76871,0
37.5345266,126.8805929,16.630000000000003,76872,0
37.5345224,126.88059799999999,16.700000000000003,76873,0
37.5345188,126.88060380000002,16.77,76874,0
37.5345172,126.8806108,16.860000000000003,76875,0
37.5345152,126.8806185,16.990000000000002,76876,0
37.5345129,126.88062480000002,17.12,76877,0
37.534510499999996,126.8806321,17.27,76878,0
33.7810584,114.192572,15.620000000000001,76879,0
